username,IP_address,home_office,API_version,redacted_password,contact_address
harald_martin_brattbakk,243.84.211.21/16,false,v2,B*******************[,harald_martin_brattbakk@baretoev.trd
are_og_odin,217.230.168.59/27,true,v1,4***********************L,are_og_odin@baretoev.trd
trine_haltvik,59.28.129.20/20,true,v4,+***************',trine_haltvik@baretoev.trd
benny_naassaa,147.148.90.65/21,false,v2,[**********************D,benny_naassaa@baretoev.trd
staale_stensaas,201.239.182.203/18,false,v4,m********************V,staale_stensaas@baretoev.trd
marit_breivik,211.64.210.148/28,false,v2,!**************B,marit_breivik@baretoev.trd
vidar_riseth,211.156.148.107/16,true,v1,<**********************4,vidar_riseth@baretoev.trd
rita_ottervik,103.248.193.33/31,true,v4,g********************_,rita_ottervik@baretoev.trd
dag_ingebrigtsen,9.70.215.212/24,true,v4,:************^,dag_ingebrigtsen@baretoev.trd
bjarne_brondbo,153.199.236.31/25,true,v2,L************************e,bjarne_brondbo@baretoev.trd
fritz_nisse,224.194.115.120/16,false,v4,2************************u,fritz_nisse@baretoev.trd
goeran_soerloth,69.127.88.188/17,true,v3,t************.,goeran_soerloth@baretoev.trd
fritz_nisse,181.152.0.33/31,true,v1,H***************8,fritz_nisse@baretoev.trd
anne_b_ragde,60.11.234.202/28,true,v4,********************N,anne_b_ragde@baretoev.trd
goeran_soerloth,78.199.152.64/20,false,v2,*************************j,goeran_soerloth@baretoev.trd
gynter_nisse,109.180.238.173/17,true,v1,P*******************#,gynter_nisse@baretoev.trd
roar_strand,252.232.69.38/24,true,v2,b************************R,roar_strand@baretoev.trd
anne_b_ragde,15.121.249.73/28,true,v2,u*********************.,anne_b_ragde@baretoev.trd
dag_ingebrigtsen,187.40.139.166/17,false,v1,y*******************',dag_ingebrigtsen@baretoev.trd
anne_b_ragde,252.5.218.195/32,false,v3,_***********************[,anne_b_ragde@baretoev.trd
rita_ottervik,196.144.26.122/19,false,v4,i***********************>,rita_ottervik@baretoev.trd
marvin_wiseth,239.95.196.26/18,true,v4,r************************Z,marvin_wiseth@baretoev.trd
anne_b_ragde,74.251.191.174/29,false,v1,P*****************T,anne_b_ragde@baretoev.trd
oevre_richter_frich,229.82.48.136/24,true,v3,8***********************d,oevre_richter_frich@baretoev.trd
marit_breivik,247.132.76.139/18,false,v1,f******************],marit_breivik@baretoev.trd
tore_paa_sporet,190.26.243.113/23,false,v3,=********************|,tore_paa_sporet@baretoev.trd
alf_skille,160.199.27.35/21,false,v1,v*********************a,alf_skille@baretoev.trd
aage_aleksandersen,86.248.128.70/20,false,v2,z**************H,aage_aleksandersen@baretoev.trd
roar_strand,210.72.61.210/17,true,v4,u*******************L,roar_strand@baretoev.trd
birgit_skarstein,47.121.163.93/16,true,v3,U***********************E,birgit_skarstein@baretoev.trd
good_old_gammel_nok,60.26.235.192/26,false,v1,.***********************i,good_old_gammel_nok@baretoev.trd
marvin_wiseth,120.211.168.155/27,true,v4,`**************O,marvin_wiseth@baretoev.trd
gynter_nisse,129.227.75.116/28,true,v1,Y**********************%,gynter_nisse@baretoev.trd
tande_p,233.48.52.145/30,true,v1,{****************i,tande_p@baretoev.trd
knudsen_og_ludvigsen,91.31.200.65/16,true,v2,/**************#,knudsen_og_ludvigsen@baretoev.trd
erik_hoftun,230.235.38.80/23,false,v3,W************V,erik_hoftun@baretoev.trd
liv_ullmann,56.178.70.127/31,false,v4,f**********************E,liv_ullmann@baretoev.trd
petter_wavold,253.169.107.193/27,true,v3,4************************0,petter_wavold@baretoev.trd
tande_p,171.128.94.254/18,true,v4,+***************x,tande_p@baretoev.trd
sverre_nypan,104.208.33.173/22,false,v4,t*********************D,sverre_nypan@baretoev.trd
erik_hoftun,105.85.166.222/23,true,v4,^*************',erik_hoftun@baretoev.trd
tore_paa_sporet,73.60.43.174/19,true,v3,c****************<,tore_paa_sporet@baretoev.trd
olaf_sand,168.235.251.68/22,false,v2,(************************O,olaf_sand@baretoev.trd
birgit_skarstein,224.184.29.33/26,true,v4,S*********************B,birgit_skarstein@baretoev.trd
anders_jektvik,88.10.71.103/28,false,v3,i************************],anders_jektvik@baretoev.trd
good_old_gammel_nok,197.50.108.230/24,true,v3,{***********************U,good_old_gammel_nok@baretoev.trd
hans_rotmo,56.103.109.113/30,false,v3,L********************L,hans_rotmo@baretoev.trd
dag_ingebrigtsen,210.175.208.39/25,false,v3,8********************',dag_ingebrigtsen@baretoev.trd
tande_p,180.42.140.239/25,false,v4,>**********************,tande_p@baretoev.trd
sverre_brandhaug,224.84.55.181/31,true,v4,C*************X,sverre_brandhaug@baretoev.trd
tande_p,187.43.193.48/21,false,v4,`******************v,tande_p@baretoev.trd
good_old_gammel_nok,168.74.252.169/28,false,v1,v*****************m,good_old_gammel_nok@baretoev.trd
liv_ullmann,202.114.47.210/19,true,v4,(*****************b,liv_ullmann@baretoev.trd
roar_strand,140.171.48.245/16,true,v2,M****************G,roar_strand@baretoev.trd
hans_rotmo,86.215.245.206/25,false,v1,h*********************Z,hans_rotmo@baretoev.trd
liv_ullmann,122.131.99.163/32,false,v2,'********************C,liv_ullmann@baretoev.trd
olaf_sand,184.161.195.46/20,false,v3,R***************R,olaf_sand@baretoev.trd
gjertrud_sand,109.90.14.144/32,false,v3,|*******************o,gjertrud_sand@baretoev.trd
gynter_nisse,59.246.2.207/25,false,v2,u**********************?,gynter_nisse@baretoev.trd
marvin_wiseth,149.90.240.253/30,false,v3,S*******************-,marvin_wiseth@baretoev.trd
marit_bjoergen,66.163.239.77/18,false,v4,H***********************=,marit_bjoergen@baretoev.trd
vidar_riseth,28.179.190.23/19,true,v1,c********************>,vidar_riseth@baretoev.trd
knudsen_og_ludvigsen,118.73.89.136/23,true,v3,Y***************A,knudsen_og_ludvigsen@baretoev.trd
alf_skille,8.42.48.182/21,true,v1,p********************o,alf_skille@baretoev.trd
tande_p,109.106.251.157/27,false,v2,)***********************W,tande_p@baretoev.trd
astrid_s,223.15.227.49/21,false,v2,Y*******************Z,astrid_s@baretoev.trd
gjertrud_sand,44.6.176.78/31,true,v4,L*************T,gjertrud_sand@baretoev.trd
olaf_sand,4.254.165.115/27,true,v3,!******************t,olaf_sand@baretoev.trd
vidar_riseth,224.67.27.64/26,false,v4,@*******************l,vidar_riseth@baretoev.trd
vidar_riseth,179.135.189.38/24,true,v3,O************y,vidar_riseth@baretoev.trd
good_old_gammel_nok,119.218.21.92/29,true,v4,0*************6,good_old_gammel_nok@baretoev.trd
sverre_brandhaug,230.121.126.65/25,true,v2,O********************C,sverre_brandhaug@baretoev.trd
rita_ottervik,217.125.90.130/18,false,v1,>**********************V,rita_ottervik@baretoev.trd
ola_by_riise,88.252.85.6/23,false,v2,8******************j,ola_by_riise@baretoev.trd
gynter_nisse,78.39.112.221/32,false,v4,#*********************u,gynter_nisse@baretoev.trd
benny_naassaa,186.114.193.196/29,false,v4,9***********************e,benny_naassaa@baretoev.trd
good_old_gammel_nok,198.174.9.165/21,false,v1,!******************x,good_old_gammel_nok@baretoev.trd
erlend_loe,14.76.210.207/26,false,v1,.************+,erlend_loe@baretoev.trd
petter_wavold,83.14.30.125/31,true,v1,E******************4,petter_wavold@baretoev.trd
torstein_flakne,247.133.140.38/30,false,v4,(**********************q,torstein_flakne@baretoev.trd
ola_by_riise,160.36.3.73/26,true,v3,+*******************B,ola_by_riise@baretoev.trd
arve_tellefsen,178.251.52.238/21,true,v2,y******************&,arve_tellefsen@baretoev.trd
gjertrud_sand,19.86.203.83/31,true,v2,8*********************&,gjertrud_sand@baretoev.trd
marit_bjoergen,137.214.151.130/31,false,v4,^***************k,marit_bjoergen@baretoev.trd
marit_bjoergen,194.37.40.39/26,true,v2,_****************Y,marit_bjoergen@baretoev.trd
hansi_nisse,196.189.152.199/25,true,v4,e********************>,hansi_nisse@baretoev.trd
birgit_skarstein,143.235.247.242/18,true,v4,y************************_,birgit_skarstein@baretoev.trd
liv_ullmann,47.152.53.18/31,false,v2,w**********************0,liv_ullmann@baretoev.trd
marit_bjoergen,81.243.106.162/19,false,v4,0*******************v,marit_bjoergen@baretoev.trd
goeran_soerloth,232.250.232.224/18,false,v4,I**************},goeran_soerloth@baretoev.trd
are_og_odin,136.78.27.241/26,false,v4,E*****************y,are_og_odin@baretoev.trd
sverre_nypan,234.40.15.19/29,true,v4,S******************:,sverre_nypan@baretoev.trd
rune_bratseth,216.151.255.206/27,false,v4,}**********************`,rune_bratseth@baretoev.trd
olaf_sand,18.136.47.140/25,true,v4,?***********************p,olaf_sand@baretoev.trd
hansi_nisse,204.83.129.116/19,false,v1,m*****************e,hansi_nisse@baretoev.trd
rita_ottervik,54.44.193.149/29,false,v1,:*********************u,rita_ottervik@baretoev.trd
bjorn_tore_kvarme,251.154.121.40/21,true,v1,$***********************),bjorn_tore_kvarme@baretoev.trd
rita_ottervik,160.252.245.202/17,true,v1,'*****************o,rita_ottervik@baretoev.trd
good_old_gammel_nok,254.186.53.53/18,true,v4,”*****************=,good_old_gammel_nok@baretoev.trd
terje_tysland,195.150.68.41/18,false,v2,m*********************%,terje_tysland@baretoev.trd
vidar_riseth,20.220.94.254/21,false,v2,/**********************n,vidar_riseth@baretoev.trd
aage_aleksandersen,167.190.134.73/26,true,v1,v*************Y,aage_aleksandersen@baretoev.trd
hansi_nisse,34.192.57.97/16,false,v3,z***************<,hansi_nisse@baretoev.trd
ola_by_riise,241.227.242.137/27,false,v2,@*********************(,ola_by_riise@baretoev.trd
rune_bratseth,190.19.157.179/28,false,v1,l**********************e,rune_bratseth@baretoev.trd
anne_b_ragde,209.184.215.16/32,true,v1,M**********************@,anne_b_ragde@baretoev.trd
harald_martin_brattbakk,175.175.105.218/22,false,v1,o********************],harald_martin_brattbakk@baretoev.trd
trine_haltvik,18.45.47.199/19,true,v1,b*************”,trine_haltvik@baretoev.trd
staale_stensaas,31.152.32.115/31,true,v3,g************e,staale_stensaas@baretoev.trd
astrid_s,238.11.88.187/28,true,v1,!************U,astrid_s@baretoev.trd
erik_hoftun,178.190.43.30/23,true,v3,`*************9,erik_hoftun@baretoev.trd
arve_tellefsen,244.85.67.220/20,true,v4,W**************P,arve_tellefsen@baretoev.trd
fritz_nisse,127.252.24.52/27,false,v3,x*********************0,fritz_nisse@baretoev.trd
rita_ottervik,99.91.164.19/22,true,v4,!*******************u,rita_ottervik@baretoev.trd
oevre_richter_frich,189.2.236.64/18,true,v4,g**************_,oevre_richter_frich@baretoev.trd
goeran_soerloth,197.199.237.92/26,true,v1,k************4,goeran_soerloth@baretoev.trd
hansi_nisse,87.80.94.156/26,true,v3,m************************t,hansi_nisse@baretoev.trd
erik_hoftun,187.33.14.45/22,false,v4,}************************',erik_hoftun@baretoev.trd
sverre_brandhaug,153.52.135.169/16,false,v4,_*****************2,sverre_brandhaug@baretoev.trd
terje_tysland,38.19.18.26/25,false,v4,/*******************b,terje_tysland@baretoev.trd
marit_bjoergen,53.74.101.130/22,false,v4,3*****************&,marit_bjoergen@baretoev.trd
staale_stensaas,23.15.177.202/31,false,v2,(********************s,staale_stensaas@baretoev.trd
are_og_odin,47.24.19.95/31,true,v1,<*****************E,are_og_odin@baretoev.trd
roar_strand,84.155.82.92/27,false,v1,4************************n,roar_strand@baretoev.trd
astrid_s,245.147.92.250/29,false,v3,`*************k,astrid_s@baretoev.trd
anne_b_ragde,96.116.218.204/32,true,v4,[**************w,anne_b_ragde@baretoev.trd
roar_strand,74.120.41.236/26,true,v3,y************************w,roar_strand@baretoev.trd
benny_naassaa,226.53.217.154/32,true,v1,R**************:,benny_naassaa@baretoev.trd
tande_p,118.209.218.124/30,true,v2,=****************i,tande_p@baretoev.trd
torstein_flakne,186.179.170.103/29,true,v3,V**********************_,torstein_flakne@baretoev.trd
kvikk_sand,157.25.188.84/28,false,v4,!********************P,kvikk_sand@baretoev.trd
aage_aleksandersen,89.104.13.13/22,false,v4,8*****************7,aage_aleksandersen@baretoev.trd
anne_b_ragde,150.153.218.121/21,true,v2,<******************C,anne_b_ragde@baretoev.trd
liv_ullmann,221.160.27.23/26,true,v4,M******************M,liv_ullmann@baretoev.trd
gynter_nisse,141.101.186.228/31,true,v4,L*************9,gynter_nisse@baretoev.trd
per_ciljan_skjelbred,210.252.139.160/30,false,v4,p*********************1,per_ciljan_skjelbred@baretoev.trd
rita_ottervik,213.161.160.239/26,true,v2,|**********************q,rita_ottervik@baretoev.trd
staale_stensaas,89.12.0.61/16,false,v3,@************5,staale_stensaas@baretoev.trd
vidar_riseth,18.183.186.180/25,true,v1,7*************^,vidar_riseth@baretoev.trd
terje_tysland,113.227.198.86/25,true,v2,P************v,terje_tysland@baretoev.trd
are_og_odin,122.46.144.91/17,true,v3,t*******************6,are_og_odin@baretoev.trd
bjorn_tore_kvarme,16.115.2.171/26,false,v3,(**************b,bjorn_tore_kvarme@baretoev.trd
kvikk_sand,252.128.218.170/26,false,v4,{*****************(,kvikk_sand@baretoev.trd
per_ciljan_skjelbred,239.29.222.118/25,true,v4,s**************b,per_ciljan_skjelbred@baretoev.trd
bjarne_brondbo,202.178.199.192/28,false,v3,<*******************,bjarne_brondbo@baretoev.trd
bjorn_tore_kvarme,168.166.97.109/16,false,v2,W************************f,bjorn_tore_kvarme@baretoev.trd
petter_wavold,243.148.216.170/16,false,v2,c******************~,petter_wavold@baretoev.trd
fritz_nisse,206.194.73.12/31,true,v4,-*************x,fritz_nisse@baretoev.trd
bjorn_tore_kvarme,165.191.34.195/26,true,v4,J**********************_,bjorn_tore_kvarme@baretoev.trd
per_ciljan_skjelbred,229.26.33.153/26,true,v2,'**********************U,per_ciljan_skjelbred@baretoev.trd
marvin_wiseth,119.216.216.227/21,true,v4,<************************d,marvin_wiseth@baretoev.trd
birgit_skarstein,13.0.254.99/18,true,v1,k********************4,birgit_skarstein@baretoev.trd
tande_p,42.76.48.172/22,true,v3,`*******************{,tande_p@baretoev.trd
oevre_richter_frich,22.224.82.157/21,false,v1,#****************E,oevre_richter_frich@baretoev.trd
anders_jektvik,181.84.29.106/27,false,v3,W***************_,anders_jektvik@baretoev.trd
erlend_loe,246.138.203.252/31,true,v2,V********************e,erlend_loe@baretoev.trd
rune_bratseth,98.141.110.96/26,false,v1,B********************J,rune_bratseth@baretoev.trd
marvin_wiseth,172.17.170.215/21,true,v2,s**************u,marvin_wiseth@baretoev.trd
arve_tellefsen,46.216.61.86/28,false,v2,%********************C,arve_tellefsen@baretoev.trd
are_og_odin,47.96.142.244/28,false,v4,S*********************-,are_og_odin@baretoev.trd
benny_naassaa,222.213.215.154/23,false,v2,=*******************6,benny_naassaa@baretoev.trd
rune_bratseth,97.167.2.211/26,true,v1,I********************q,rune_bratseth@baretoev.trd
tore_paa_sporet,120.224.178.235/26,true,v3,f****************l,tore_paa_sporet@baretoev.trd
hansi_nisse,18.1.183.196/28,false,v2,Y***********************D,hansi_nisse@baretoev.trd
sverre_brandhaug,247.33.191.190/28,false,v2,6************M,sverre_brandhaug@baretoev.trd
hans_rotmo,100.3.170.255/27,false,v2,m**********************l,hans_rotmo@baretoev.trd
goeran_soerloth,138.176.227.173/32,true,v3,4**********************u,goeran_soerloth@baretoev.trd
hans_rotmo,58.21.235.129/20,true,v1,q************A,hans_rotmo@baretoev.trd
birgit_skarstein,81.205.240.79/17,true,v2,~********************r,birgit_skarstein@baretoev.trd
sverre_nypan,70.253.68.70/23,true,v4,{*******************u,sverre_nypan@baretoev.trd
erik_hoftun,26.253.180.137/32,false,v4,L****************N,erik_hoftun@baretoev.trd
liv_ullmann,92.134.203.243/19,true,v2,q************O,liv_ullmann@baretoev.trd
tande_p,58.135.93.92/16,true,v4,]*******************c,tande_p@baretoev.trd
per_ciljan_skjelbred,214.230.87.204/31,false,v2,a****************n,per_ciljan_skjelbred@baretoev.trd
anne_b_ragde,29.225.84.189/30,true,v2,Q***********************`,anne_b_ragde@baretoev.trd
goeran_soerloth,208.82.100.81/22,true,v3,=*************R,goeran_soerloth@baretoev.trd
bjarne_brondbo,144.107.211.248/27,false,v4,&***************U,bjarne_brondbo@baretoev.trd
per_ciljan_skjelbred,216.231.188.245/26,true,v3,v*********************I,per_ciljan_skjelbred@baretoev.trd
olaf_sand,129.110.68.146/25,true,v1,Z********************=,olaf_sand@baretoev.trd
are_og_odin,50.216.30.83/25,true,v2,V*************&,are_og_odin@baretoev.trd
tande_p,89.208.237.76/31,false,v2,?**********************],tande_p@baretoev.trd
benny_naassaa,111.114.157.61/25,true,v1,?***********************S,benny_naassaa@baretoev.trd
aage_aleksandersen,85.89.19.24/16,true,v1,:*********************r,aage_aleksandersen@baretoev.trd
staale_stensaas,180.34.26.59/24,false,v1,6*********************H,staale_stensaas@baretoev.trd
goeran_soerloth,75.103.35.32/32,false,v4,m**********************},goeran_soerloth@baretoev.trd
birgit_skarstein,52.253.234.33/18,false,v3,Q******************:,birgit_skarstein@baretoev.trd
alf_skille,159.78.163.148/18,true,v2,G*********************g,alf_skille@baretoev.trd
benny_naassaa,5.134.224.133/18,false,v2,b************J,benny_naassaa@baretoev.trd
aage_aleksandersen,97.205.6.115/24,false,v3,#************T,aage_aleksandersen@baretoev.trd
terje_tysland,246.93.200.117/32,true,v3,E***********************u,terje_tysland@baretoev.trd
erlend_loe,46.134.176.97/23,false,v2,'***************!,erlend_loe@baretoev.trd
marvin_wiseth,20.205.223.219/16,false,v2,*************************H,marvin_wiseth@baretoev.trd
trine_haltvik,70.242.255.43/31,true,v2,`*****************B,trine_haltvik@baretoev.trd
birgit_skarstein,251.237.123.164/31,true,v1,z****************x,birgit_skarstein@baretoev.trd
are_og_odin,16.128.28.61/16,true,v3,!*********************=,are_og_odin@baretoev.trd
trine_haltvik,91.166.249.127/26,false,v4,l*****************+,trine_haltvik@baretoev.trd
are_og_odin,102.38.219.241/22,true,v4,i*******************R,are_og_odin@baretoev.trd
erik_hoftun,164.5.86.96/30,true,v4,n*********************O,erik_hoftun@baretoev.trd
hans_rotmo,205.186.117.5/27,true,v2,`******************?,hans_rotmo@baretoev.trd
astrid_s,117.67.234.85/27,false,v3,d***************Y,astrid_s@baretoev.trd
tande_p,194.228.60.8/19,true,v1,J************r,tande_p@baretoev.trd
